id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
770043759836629796,Moderno Townhouse 4 pisos,340818648,Cristian,,Providencia,-33.4418935,-70.59749649999999,Private room,50000,2,0,,,1,354,0,
771831934851833127,Corazón de Santiago,3379756,Sofía,,Santiago,-33.43452,-70.65004,Entire home/apt,140000,1,0,,,1,155,0,
771888086753090618,Depto nuevo c/estacionamiento(-6),487583424,Ivar,,Santiago,-33.443538665771484,-70.6697998046875,Entire home/apt,47571,2,2,2022-12-11,2,3,355,2,
764989453772250579,Lindo y cómodo depto Las Condes,215433836,Javier,,Las Condes,-33.41347442169331,-70.58007683604956,Entire home/apt,57143,1,2,2022-11-28,1.82,1,346,2,
771901642969611129,"Cómodo Dpto, Barrio Yungay (8)",487583424,Ivar,,Santiago,-33.44455,-70.66937,Entire home/apt,38057,2,1,2022-12-12,1,3,365,1,
765008602292291509,Limpio (al lado de la comisaría),440163995,Alfredo,,Santiago,-33.4489134,-70.6425223,Entire home/apt,35000,2,0,,,1,179,0,
771931192689377268,Hermoso departamento 1 ambiente en el centro,58848153,Renee,,Santiago,-33.4499798,-70.63649529999999,Entire home/apt,35000,3,0,,,1,89,0,
771959264492823773,Depto. 2D 2B con estacionamiento,164851844,Paola,,Ñuñoa,-33.45125,-70.62891,Entire home/apt,45000,2,0,,,1,294,0,
771975606989679251,departamento barrio Lastarria,489784101,Franco,,Santiago,-33.4390191,-70.6411606,Entire home/apt,32000,2,0,,,1,73,0,411
772001497429012976,Departamento con estacionamiento,368478887,Matias,,Santiago,-33.4379503,-70.644893,Entire home/apt,46857,1,1,2022-12-14,1,6,344,1,
772239711132489398,Habitación amoblada Providencia,297358910,Rodolfo,,Providencia,-33.44759,-70.62846,Private room,12910,5,0,,,4,48,0,
772246022810384422,Verde Madera Bed&Breakfast - Matrimonial. Baño privado - Tarifa estandar,489459741,Verde Madera,,Ñuñoa,-33.44991,-70.57831,Private room,69127,1,0,,,4,361,0,
772246462339271650,Habitacion amoblada Providencia,297358910,Rodolfo,,Providencia,-33.43361,-70.62417,Private room,14344,5,0,,,4,59,0,
772249716430782375,Verde Madera Bed&Breakfast - Individual. Baño compartido - Tarifa estandar,489459741,Verde Madera,,Ñuñoa,-33.44859,-70.5771,Private room,32489,1,2,2022-12-23,2,4,365,2,
772252261350208602,Verde Madera Bed&Breakfast - Matrimonial. Baño compartido - Tarifa estandar,489459741,Verde Madera,,Ñuñoa,-33.45004,-70.5772,Private room,51845,1,1,2022-12-04,1,4,362,1,
770089315543821955,santiago centro,489431124,Cristopher,,Santiago,-33.44802,-70.65008,Entire home/apt,32721,1,2,2022-12-18,2,1,49,2,15.403.023-9
770156485616048686,Departamento 2 dormitorio metro,486907566,Veronica,,Santiago,-33.4663656,-70.6278835,Entire home/apt,40000,1,1,2022-12-14,1,1,352,1,
770162678554690590,Apart Premium Costanera Centre (512),10177065,Nicolas,,Las Condes,-33.4167553,-70.6027412,Entire home/apt,78940,1,2,2022-12-12,2,27,349,2,
770181621330728058,"Céntrico apartamento, 3 personas",70373665,Nico,,Estación Central,-33.455286,-70.70306110000001,Entire home/apt,36714,3,0,,,2,364,0,
770220446373362135,Elegante y Cómodo en Las Condes,456656876,Alan,,Las Condes,-33.3884049,-70.54001939999999,Entire home/apt,70000,2,0,,,16,276,0,
770233746506612356,aparta hotel.,489237687,Nazareth,,Santiago,-33.4403299,-70.6567817,Entire home/apt,40000,1,0,,,1,362,0,
765056934565848833,Habitación Independiente,488592843,Angelo,,San Miguel,-33.49654,-70.6568,Private room,47857,1,0,,,1,88,0,
770262981292761153,Departamento Santiago Centro,489468220,Margarita,,Santiago,-33.46236,-70.65067,Entire home/apt,24273,3,0,,,1,10,0,
772254024536234483,Verde Madera Bed&Breakfast - Doble 2 camas. Baño compartido - Tarifa estandar,489459741,Verde Madera,,Ñuñoa,-33.4495,-70.57739,Private room,51845,1,0,,,4,365,0,
765124012198892628,Linda casa con amplio jardín.,482355340,María Angélica,,Vitacura,-33.3689,-70.58311,Entire home/apt,250000,4,0,,,1,39,0,
770297411902677926,Apartamento Amoblado,472075684,Jesús,,Santiago,-33.44773,-70.65371,Entire home/apt,49643,1,3,2022-12-12,3,13,365,3,
775520794543074617,Habitación privada Ñuñoa,490381081,Fernanda,,Ñuñoa,-33.4565188,-70.6026705,Private room,20000,1,1,2022-12-23,1,1,364,1,
770358927707555426,Linda han en acogedor D en pleno barrio turístico,484166719,Francisco,,Providencia,-33.43269,-70.63487,Private room,22000,1,1,2022-12-09,1,3,81,1,
770362173278566917,Linda hab en acogedor D en pleno barrio turístico,484166719,Francisco,,Recoleta,-33.43189,-70.63606,Private room,42000,1,0,,,3,356,0,
772271690629545566,comodo y centrico dpto con estac,489825784,Viviana,,Santiago,-33.44741,-70.64933,Entire home/apt,36523,2,0,,,1,364,0,
775541155092164142,Habitación full comodidades,482559152,Eugenio,,Santiago,-33.4503582,-70.63986009999999,Private room,19000,3,0,,,1,350,0,
770383040835867747,Amplio Apartamento Premium Providencia,335724240,Victor,,Providencia,-33.434305,-70.60638949999999,Entire home/apt,96000,2,0,,,1,88,0,
775557275088095190,Bellas Artes 1309 Aire acondicionado,11703287,Ireli,,Santiago,-33.43864,-70.64517,Entire home/apt,26714,1,3,2022-12-11,3,4,328,3,
772275154075064184,"Departamento en Barrio Italia, Ñuñoa",441543297,Claudia,,Ñuñoa,-33.45324,-70.62386,Entire home/apt,70000,1,1,2022-12-12,1,1,364,1,
775652404805583354,"Piso 17, cómodo depto",72777890,Alejandro,,Santiago,-33.4423426,-70.6592768,Entire home/apt,37143,1,0,,,9,362,0,
772336727263879922,Habitación con baño privado,413014570,Belén,,Providencia,-33.4341929,-70.60608739999999,Private room,23990,1,2,2022-12-11,2,1,341,2,
772404005136480392,Habitación privada,428090423,Casita,,Santiago,-33.4374,-70.64555,Private room,32693,1,0,,,10,364,0,
770501132784746524,Increíble departamento Home Studio,147730988,Leonardo,,Santiago,-33.44892894423657,-70.63526798039675,Entire home/apt,30000,1,5,2022-12-28,5,1,334,5,
775851907546884800,Cómoda habitacion. Excelente zona. Santiago. Chile,483843707,Arelys,,Las Condes,-33.4184398,-70.59857,Private room,22120,1,0,,,1,365,0,
770527168496260233,"Friendly house, big private room",5960566,José,,Las Condes,-33.42688,-70.57995,Private room,28000,1,0,,,1,363,0,
772404185636459460,Habitación en Santiago Centro,58707840,Consuelo,,Santiago,-33.450578,-70.6554553,Private room,14306,2,0,,,1,352,0,
772416213886185260,Pieza privada Santiago Centro,239876526,Mical,,Santiago,-33.45771,-70.65401,Private room,25000,1,4,2022-12-17,4,1,57,4,
775899700595796429,"PanchoPatagon
Traveling freely!",8474670,Francisco,,Las Condes,-33.41857,-70.5947,Entire home/apt,144000,10,0,,,2,365,0,
775951047607368893,Hermoso Apartamento Studio Santiago centro p7,473532897,Santiago,,Santiago,-33.4426102,-70.659205,Entire home/apt,37000,1,2,2022-12-12,2,17,365,2,
775954191008063448,Apartamento en Santiago,290116871,Jose,,Estación Central,-33.45454,-70.69911,Entire home/apt,50000,1,0,,,2,365,0,
772478828989993013,Habitación privada H8,428090423,Casita,,Santiago,-33.43768,-70.64533,Private room,32693,1,0,,,10,364,0,
776012080227043725,Dormitorio amplio,413908587,Leonardo,,La Cisterna,-33.5145,-70.66683,Private room,18400,1,1,2022-12-11,1,1,365,1,
772484072913555168,Habitación triple privada,428090423,Casita,,Santiago,-33.43793,-70.64422,Private room,40477,1,0,,,10,364,0,
776037813200521858,Habitación en agradable y amplio dpto.,480743138,Carolina,,Las Condes,-33.42943,-70.56832,Private room,35000,1,1,2022-12-10,1,1,365,1,
772501207500645712,Grupo Casita Hostel Almirante,428090423,Casita,,Santiago,-33.43784,-70.64378,Private room,502549,1,0,,,10,364,0,
770776878181814303,Departamento en Vitacura,117051762,Benjamin,,Vitacura,-33.39254,-70.55612,Entire home/apt,55000,2,1,2022-12-18,1,1,278,1,
776086975513373800,Habitación en arriendo,490477864,Lisseth,,Santiago,-33.43627,-70.64467,Private room,20330,1,0,,,1,364,0,
776179591403662991,Barrio El Golf-cercano Isidora Goyenechea y Metro,490497134,Myriam Ximena,,Las Condes,-33.41063,-70.58835,Entire home/apt,38643,3,1,2022-12-18,1,1,160,1,
776235380502808129,Habitación doble en providencia,210615654,Camila,,Providencia,-33.43809,-70.6155,Private room,16427,3,0,,,1,314,0,
770846733647388416,Departamento en Las Condes,19538355,Lazaro,,Las Condes,-33.41201,-70.57561,Private room,35000,5,2,2022-12-18,2,1,72,2,
772523327163389645,Dptos Amoblados 1303,483680758,Jesus,,Providencia,-33.4291,-70.61775,Entire home/apt,85000,1,2,2022-12-14,2,3,356,2,
776679909933372766,Departamento Estudio  Central,136949175,Jeannette,,Santiago,-33.43481,-70.65635,Entire home/apt,30000,1,0,,,1,40,0,
772523334263383531,Dpto amoblado 1 dormitorio 1baño,483680758,Jesus,,Providencia,-33.4288265277409,-70.61848271638155,Entire home/apt,46486,1,1,2022-12-15,1,3,365,1,
781320996274958252,"Tu espacio, en el verdadero corazón de Santiago",171086982,Barbara,,Recoleta,-33.4327,-70.63682,Entire home/apt,36000,1,0,,,3,350,0,
781373198192720579,Amplia y cómoda casa,287684221,Giovanna,,Pudahuel,-33.45388364584135,-70.74664912593384,Entire home/apt,60000,2,0,,,1,365,0,
781670110843256918,Precioso y Moderno Hotel. Hab Es,293477164,Lib Hotel,,Providencia,-33.43265,-70.63555,Private room,52000,1,0,,,6,365,0,
781676670704927416,"Precioso, Moderno WIFI . Hab sup",293477164,Lib Hotel,,Providencia,-33.43302,-70.63548,Private room,55000,1,0,,,6,365,0,
781678698416760223,Precioso y Moderno Wifi. Hab Del,293477164,Lib Hotel,,Recoleta,-33.43222,-70.63684,Private room,57950,1,0,,,6,365,0,
776770367761282710,Apartamento en Las Condes,357563178,Joaquin,,Las Condes,-33.40555,-70.57405,Entire home/apt,52000,2,1,2022-12-14,1,1,76,1,
776770923333059945,Habitación en Bellas Artes,219863502,Macarena,,Santiago,-33.43631,-70.64313,Private room,20110,1,3,2022-12-27,3,1,357,3,
781688347251414538,Departamento de Lujo,34775269,Gustavo,,Las Condes,-33.40032825532574,-70.57266218836061,Entire home/apt,53000,1,0,,,1,21,0,
781701494583067904,A pasos de Universidad y estadio,35334182,Gianitza Carol,,Macul,-33.5032284,-70.6079464,Private room,24857,1,0,,,3,361,0,
781710829697071369,Cercano a Clínicas y Hospitales,76141449,Carmen,,Providencia,-33.4353565,-70.62760469999999,Entire home/apt,46286,2,0,,,1,353,0,
781774227390513600,Apt with 2 rooms available in a 3 br apt,45850555,Luis,,Las Condes,-33.4077905,-70.55937829999999,Private room,52857,1,0,,,1,77,0,
772637617576924914,Departamento Barrio Turístico,332006143,Fabian,,Ñuñoa,-33.451239352736685,-70.62559895217419,Entire home/apt,43000,2,2,2022-12-19,2,1,179,2,17750487-4
773230856184128863,Entre Chile y México,105938354,Berenice,,Ñuñoa,-33.45747208786056,-70.6252578,Private room,22400,1,0,,,1,165,0,
773244770479556144,Inmejorable ubicación 1D1B_ 2pax,107579699,Rodolfo,,Las Condes,-33.40703,-70.56595,Entire home/apt,52000,4,0,,,3,345,0,
773254382634332020,Habitación privada con excelente ubicación,337954253,Nataly,,Santiago,-33.44823,-70.63925,Private room,14895,1,0,,,1,364,0,
773276306503987907,Dormitorio con baño privado,52265721,Jose,,Las Condes,-33.4212692,-70.5815715,Private room,30000,2,0,,,1,345,0,
776788302563941380,Acogedor y armónico cuarto,11941520,Natalia,,Santiago,-33.45852,-70.65335,Private room,13714,3,2,2022-12-17,2,1,355,2,
773353856673715894,Magnifico departamento familiar,125389585,Sandra,,Las Condes,-33.4200271,-70.53808719999999,Entire home/apt,150000,4,0,,,1,86,0,
773456667083381463,Céntrico y moderno departamento,213362776,Claudia,,Santiago,-33.4441,-70.63582,Entire home/apt,60000,2,0,,,1,341,0,
781791935506430189,Departamento 3 dormitorios en Santiago Centro,488228488,Nataniel,,Santiago,-33.44679,-70.65486,Entire home/apt,55000,7,0,,,4,364,0,
776865815053431795,Espacio único en el centro!,168166420,Sebastian,,Santiago,-33.43408,-70.6589,Entire home/apt,40000,2,1,2022-12-18,1,4,365,1,
781803957218243697,Santa María Forestal,13117646,Juan Carlos,,Santiago,-33.43317,-70.64816,Entire home/apt,43002,1,0,,,1,356,0,
781822689115826920,Hermosa habitación bien ubicada.,485456823,Sebastián,,Las Condes,-33.4059531,-70.58482479999999,Private room,15000,30,0,,,1,365,0,
781845566368393610,Linda y práctica Casa en Vitacura,69445992,Cristóbal,,Vitacura,-33.38347,-70.54538,Entire home/apt,224000,15,0,,,1,83,0,
781865343404123649,Habitación amoblada,202990393,Valentina,,Macul,-33.47657,-70.6225,Private room,13600,1,0,,,2,365,0,
773758252561395311,311- Departamento Providencia con estacionamiento,152758108,Victor Hugo,,Providencia,-33.42572,-70.61064,Entire home/apt,49285,3,3,2022-12-13,3,6,86,3,
776885776860775836,Espacio Full Equipado en Stgo!,168166420,Sebastian,,Santiago,-33.43384,-70.65876,Entire home/apt,43714,2,1,2022-12-16,1,4,363,1,
776896722981568255,Departamento a pasos del metro!,390953583,Manuel,,Santiago,-33.4489,-70.6615,Entire home/apt,45000,2,0,,,1,364,0,
773772554402378532,Apartamento en Santiago,290116871,Jose,,Estación Central,-33.45445,-70.70126,Entire home/apt,45000,1,0,,,2,89,0,
776905895129897477,Agradable casa para disfrutar,94810421,Marcela,,Peñalolén,-33.48115,-70.54911,Entire home/apt,90000,4,0,,,1,352,0,
776949227833819001,"Lindísimo! Parque Arauco, la mejor zona!",383646606,Martina,,Vitacura,-33.39792,-70.57253,Entire home/apt,88857,3,2,2022-12-26,2,2,356,2,
776966343756251910,A pasos de Metro Escuela Militar,100034080,Marion,,Las Condes,-33.4118389,-70.580243,Entire home/apt,75905,1,0,,,1,351,0,
777057021429449522,Tranquilo y armonioso cerca metro U Católica (302),419483890,Victor,,Santiago,-33.43788,-70.63722,Entire home/apt,39071,1,3,2022-12-18,3,6,355,3,
777059425521628069,Verena's Apartment,490650870,Boris,,Las Condes,-33.4203977,-70.57750659999999,Private room,21807,2,0,,,1,356,0,
777065155257562884,Depto Maipu,333867220,Solange,,Maipú,-33.47027,-70.7609,Entire home/apt,48902,2,0,,,1,364,0,
777104603383305770,Departamento entre Lastarria y Bellas Artes,260386629,Marcelo,,Santiago,-33.43691131463457,-70.6433317065239,Entire home/apt,30000,1,1,2022-12-13,1,4,358,1,
777309047773229068,Habitación en Vitacura,330638087,Leonard,,Vitacura,-33.40202,-70.59786,Private room,16000,21,0,,,1,364,0,
781883661355188229,Apart rousse,491442417,Ana,,Santiago,-33.43891,-70.6437,Entire home/apt,39143,1,2,2022-12-28,2,1,320,2,990833517
781898274958574475,Departamento boutique faro,54404570,Barbara,,Macul,-33.485922,-70.5982557,Entire home/apt,41225,4,0,,,3,275,0,
777323203050600960,Depto- Interior Amob. Baño y Coc,67457651,Jaime,,Estación Central,-33.4630377,-70.7056722,Private room,18000,1,0,,,1,364,0,
781913420906274762,Amplio Apartamento en Santiago,374458037,Benjamin,,Santiago,-33.44987,-70.63669,Entire home/apt,44405,1,0,,,1,269,0,
781916880901566367,Habitación single con baño compartido,490391458,Anita,,La Florida,-33.52058640508723,-70.59592366218567,Private room,16000,1,2,2022-12-26,2,1,364,2,
777352547538010670,el mejor y bello entorno,90798630,Catalina,,Vitacura,-33.37605,-70.55257,Entire home/apt,74400,30,0,,,2,173,0,
777454732818642454,Acogedora con baño y buen sector,34871144,Hernan,,Las Condes,-33.40105,-70.56457,Private room,35000,1,1,2022-12-11,1,2,365,1,
781921085653019499,"Céntrico, Cómodo y Lindo depto.",450703148,Karina,,Estación Central,-33.45568,-70.69668,Entire home/apt,27614,1,2,2022-12-26,2,1,89,2,
781941617159965506,HabitaciónPrivada MatrimonialH3,486194462,Conchita,,Providencia,-33.43225,-70.61762,Private room,45769,1,0,,,11,343,0,
781947017416107638,Habitación Privada H5,486194462,Conchita,,Providencia,-33.43193,-70.61713,Private room,60606,1,0,,,11,364,0,
773783707382176442,Departamento Barrio Lastarrias,385067503,Franco Alfonso,,Santiago,-33.4396973,-70.6412967,Entire home/apt,40000,1,1,2022-12-14,1,3,349,1,
773807134504661780,Santiago Centro Apartmento,62432859,Pimpo,,Santiago,-33.4387958,-70.6361091,Entire home/apt,32000,1,0,,,1,357,0,
777530465621084206,"Gran vista - Metro, Parking, Mall",77588982,Pedro,,Las Condes,-33.41249,-70.58629,Entire home/apt,86725,3,0,,,9,183,0,
773898986829055076,Loft,330225379,Camille,,Providencia,-33.43337,-70.61885,Entire home/apt,52000,4,0,,,2,334,0,
774055866839857964,Pieza estudiante mujer,163683335,Rodrigo,,Las Condes,-33.41969,-70.57662,Private room,12000,30,0,,,1,358,0,
774131319181927168,"Habitación doble, Providencia.",372434803,Nicolas,,Providencia,-33.44127,-70.62171,Private room,28000,1,1,2022-12-11,1,3,357,1,
781960017025497730,Departamento Privado 522,486194462,Conchita,,Providencia,-33.43268,-70.61642,Entire home/apt,109090,1,0,,,11,354,0,
777612698894057109,Hermoso y acogedor,280536365,Lía,,Recoleta,-33.4335239,-70.6413714,Entire home/apt,45000,2,0,,,3,305,0,
781993442504960353,Apartamento Pablo Neruda Chile,60070253,Itamara,,Santiago,-33.44955,-70.63312,Entire home/apt,35000,2,0,,,2,326,0,
774149081292976829,La mejor ubicación Stgo Centro,490133643,Hotel,,Santiago,-33.4362506,-70.6445895,Private room,33829,1,1,2022-12-11,1,1,365,1,
774167985491815917,014 Nueva Habitación amplia para 3,334519114,Natalia,,Providencia,-33.43253,-70.61693,Private room,27229,1,4,2022-12-14,4,14,364,4,
774239850188289212,"Santiago (Metro, Wi-Fi, Piscina)",46676444,Apart Suites,,Santiago,-33.44857,-70.64878,Entire home/apt,30400,180,0,,,13,365,0,
777615352945850914,Habitación privada con baño,230229657,Maria Jose,,Providencia,-33.43248,-70.62376,Private room,22400,1,0,,,1,364,0,
777618176148841798,tan lindo,298608027,Fran,,Estación Central,-33.4650476,-70.7186919,Private room,67072,1,0,,,1,279,0,
774638556476296692,Hermoso depto en Las Condes,61576916,Soraya,,Las Condes,-33.40828,-70.55865,Entire home/apt,64000,5,0,,,1,59,0,
774645203679211556,Barrio Italia y metro Sta Isabel,194992882,Moncho,,Santiago,-33.44712,-70.63247,Entire home/apt,28000,1,0,,,1,36,0,
774681412410816345,Habitación privada en el centro de Santiago,488228488,Nataniel,,Santiago,-33.4473936,-70.6538609,Private room,22000,2,3,2022-12-18,3,4,269,3,
782004423788403118,Hermoso Apartamento,59021901,Arturo,,Santiago,-33.45189,-70.639,Entire home/apt,23600,2,0,,,1,349,0,
782007265621638663,"El Golf, La Condes",491465470,Constaza,,Las Condes,-33.41855,-70.59768,Entire home/apt,60000,3,0,,,1,52,0,
777628180930239440,Pieza acogedora cercana a metro,165657670,Susana,,Santiago,-33.45023,-70.647,Private room,20000,3,0,,,3,46,0,
774686916604922240,Lindo y moderno apartamento en Plaza Ñuñoa - 2d/2b,35478453,Rodrigo,,Ñuñoa,-33.45386,-70.59647,Entire home/apt,72571,3,1,2022-12-15,1,1,84,1,
774726460002539102,Habitación doble con terraza.,372434803,Nicolas,,Providencia,-33.44328,-70.62176,Private room,40320,1,0,,,3,331,0,
777631164273182641,Nuevo depto 1 dorm Metro Sta Lucia,44339985,Francisca,,Santiago,-33.4448618,-70.6429898,Entire home/apt,38286,2,4,2022-12-21,4,1,280,4,
774735272637096370,Cómoda Habitación Cuádruple,372434803,Nicolas,,Providencia,-33.44314,-70.62134,Private room,60039,1,0,,,3,331,0,153450838
782053351487530190,Habitación Parque Bicentenario,54362138,Sebastian,,Vitacura,-33.40598,-70.59982,Private room,30400,4,0,,,1,221,0,
777663550260507301,Habitación recién remodelada en casa antigua!,155331058,Carlos,,La Cisterna,-33.52672,-70.6592668,Private room,12000,1,1,2022-12-13,1,4,361,1,
777827466808388517,"Hermoso departamento nuevo, ful equipado",435717281,Miguel,,Ñuñoa,-33.46781,-70.5996,Entire home/apt,162950,1,0,,,1,365,0,
782328948958183411,Estarás como en casa.,166558457,Jose Miguel,,Ñuñoa,-33.43625,-70.57753,Private room,24000,1,0,,,2,365,0,
782447148297790056,Habitación privada triple,428090423,Casita,,Santiago,-33.43605,-70.64582,Private room,32478,1,0,,,10,365,0,
774780162846722261,Pet friendly frente al parque con parking,205921,Rodrigo,,Vitacura,-33.3922169,-70.5573404,Entire home/apt,82122,1,1,2022-12-18,1,2,85,1,
774790406029104339,Linda vista y a pasos del metro,105303465,Gabriela,,Las Condes,-33.413433,-70.58550319999999,Entire home/apt,60000,2,3,2022-12-17,3,1,346,3,
778172483376170543,Patagonhome,260266647,Marcos,,Providencia,-33.42167,-70.61015,Entire home/apt,56931,1,3,2022-12-26,3,8,172,3,
774823727865264833,Departamento en Santiago centro,422358832,Cristian,,Santiago,-33.43708,-70.65477,Entire home/apt,40000,1,1,2022-12-11,1,1,348,1,
774826166401322329,"Cómodo departamento, excelente ubicación",382431624,Nicole,,Las Condes,-33.41370146175021,-70.58558362872812,Entire home/apt,52000,3,1,2022-12-11,1,2,363,1,
782514993276092010,Habitación doble privada,428090423,Casita,,Santiago,-33.43596,-70.64454,Private room,26732,1,0,,,10,362,0,
782518212493937425,Habitación privada doble,428090423,Casita,,Santiago,-33.43811,-70.64399,Private room,26090,1,0,,,10,363,0,
782525892246409240,Habitación cuádruple,428090423,Casita,,Santiago,-33.4361,-70.64442,Private room,29980,1,0,,,10,364,0,
782532984350390773,Habitación familiar,428090423,Casita,,Santiago,-33.43621,-70.64386,Private room,34677,1,0,,,10,364,0,
778177331594714798,Casa con piscina para familas grandes,38965615,Luis,,Providencia,-33.43442,-70.59129,Entire home/apt,192000,14,0,,,1,88,0,
782622362243919511,Exclusivo departamento en el Golf 90 m2,230936456,Isidora,,Las Condes,-33.4128218,-70.5978976,Entire home/apt,135000,2,0,,,1,11,0,
774840117721305329,Arriendo departamento por días.,481330150,Gina,,Providencia,-33.42435,-70.61579,Entire home/apt,57000,1,1,2022-12-20,1,2,354,1,
778301773251559116,Departamento céntrico,490846462,Mario,,Santiago,-33.4382686,-70.6618072,Entire home/apt,30686,1,0,,,1,363,0,
775174886538161974,Comodo Departamento con  vista,438824560,Diego,,Santiago,-33.43799373639671,-70.6362044,Entire home/apt,48857,3,1,2022-12-22,1,1,352,1,
782661839561167731,"Suite con Hidromasaje, wcloset, escritorio, jardín",376373535,Mauricio,,Macul,-33.48096197991603,-70.58017029828642,Private room,36000,3,0,,,1,358,0,
778306648723740462,Habitación individual,488177471,Guillermo,,Santiago,-33.44948760378808,-70.63173419259033,Private room,18400,1,0,,,1,364,0,
778329249903227673,Acogedora pieza con baño privado,49353020,Pamela,,Ñuñoa,-33.4443182,-70.5782251,Private room,16000,1,0,,,1,362,0,
782685854027860078,Habitación privada con desayuno incluido,426739659,Paulina,,Las Condes,-33.42393,-70.58187,Private room,22857,1,1,2022-12-24,1,1,81,1,
775182990881493418,Habitación privada en departamento full equipado,346100651,Anahi,,Santiago,-33.44802,-70.64595,Private room,20800,3,1,2022-12-15,1,1,363,1,
775187961575195788,2B/2B Sector Costanera Center,317472101,Andes STR,,Providencia,-33.42096,-70.6083,Entire home/apt,75000,2,3,2022-12-18,3,11,354,3,
775189815563722392,Habitacion Privada - Stgo Ctro.,198888820,Carlos Emilio,,Santiago,-33.4501231,-70.6544582,Private room,15000,1,2,2022-12-28,2,1,316,2,
775244057629481375,Apartamento en Barrio Lastarria,114061758,Caro,,Santiago,-33.438438,-70.6424957,Entire home/apt,55000,2,1,2022-12-11,1,1,252,1,
775271968207811723,Increíble apartamento en el golf,160629020,Vale,,Las Condes,-33.4175145,-70.5927258,Entire home/apt,57857,3,0,,,1,64,0,
778483334645932402,Costanera Apart,260266647,Marcos,,Providencia,-33.4207464,-70.61112990000001,Entire home/apt,55449,1,0,,,8,176,0,
778566338853190534,Beautiful apartment,4696755,Wolfhart,,Providencia,-33.41702,-70.6148,Entire home/apt,32000,30,0,,,1,70,0,
775326820788865355,Depto habitación y baño privado,385067503,Franco Alfonso,,Santiago,-33.43934,-70.64243,Private room,26857,1,0,,,3,349,0,
775332134689609277,habitación en barrio Lastarria,385067503,Franco Alfonso,,Santiago,-33.43726076148264,-70.64098745697038,Private room,13486,2,0,,,3,352,0,
775338694574733824,Acogedor departamento,490341946,Camila,,Las Condes,-33.412816,-70.5881711,Entire home/apt,41600,15,0,,,1,331,0,
782728701703322431,Habitaciones en casa compartida,463260241,Tomas,,La Reina,-33.43537,-70.56144,Private room,48000,1,0,,,1,365,0,
782739380498894377,Hermoso departamento turistas,394818048,Jose,,Las Condes,-33.39882,-70.57211,Entire home/apt,56000,7,1,2022-12-23,1,3,353,1,
778779460647322704,Comodo y seguro,67770160,Viviana,,Las Condes,-33.38973,-70.54133,Entire home/apt,140000,3,0,,,1,361,0,
782815458491360314,Hostal Providencia,165689053,Marcela,,Providencia,-33.43769,-70.62055,Entire home/apt,36000,1,0,,,1,364,0,
782868386065314279,"Dormitorio, baño independiente",186184212,Hedson,,Ñuñoa,-33.4499102,-70.61441289999999,Private room,24000,1,0,,,1,365,0,
775348876698962963,Apartment historical city center,410878264,Fabian,,Santiago,-33.44425,-70.64594,Entire home/apt,44000,1,0,,,1,358,0,
775417254047757877,1 habitación depto. 2 pisos metro providencia,136601630,Alan,,Providencia,-33.428774,-70.6135747,Private room,24000,1,1,2022-12-20,1,1,358,1,
778905539294315983,Precioso departamento,490931191,Paula,,Vitacura,-33.39861,-70.57899979999999,Entire home/apt,120000,7,0,,,1,347,0,
775429003352221935,Linda y acogedora Casa Residencial,490363325,Daniela,,La Reina,-33.4446284,-70.54078299999999,Entire home/apt,90000,30,0,,,1,364,0,+56977665279
775437211589223455,Comodo Apartamento studio p19-6,473532897,Santiago,,Santiago,-33.4426102,-70.659205,Entire home/apt,37000,1,0,,,17,362,0,
778918744959167505,Departamento en Las Condes,115068289,María De La Luz,,Las Condes,-33.394673272881576,-70.55886257439852,Entire home/apt,130000,1,0,,,1,362,0,
775449064750507176,Amplio y centrico apartamento 27,473532897,Santiago,,Santiago,-33.4423426,-70.6592768,Entire home/apt,47000,1,0,,,17,365,0,
775458871168263753,Apartamento en santiago centro p4-2,473532897,Santiago,,Santiago,-33.4423426,-70.6592768,Entire home/apt,47000,1,0,,,17,365,0,
775462803921746285,Apartamiento en santiago centro p4-9,473532897,Santiago,,Santiago,-33.4423426,-70.6592768,Entire home/apt,47000,1,0,,,17,365,0,
775467962269844250,Departamento metro Baquedano,474072601,Thomas,,Santiago,-33.43906,-70.63567,Entire home/apt,34286,1,3,2022-12-25,3,2,324,3,
783115010662183584,Estudios privado Santiago centro,471530130,Claudio,,Santiago,-33.44346,-70.66968,Entire home/apt,26583,1,0,,,4,173,0,
783264791779111342,Hermoso y acogedor apartamento,489114603,Jaime,,San Joaquín,-33.4717414,-70.62479309999999,Entire home/apt,31809,1,0,,,1,363,0,
778939134878757087,Art and Botany House / 01,97376511,Mario,,Providencia,-33.43917,-70.60991,Private room,14400,1,0,,,3,349,0,
775470367856920963,Apartemento en santiago centro p12,473532897,Santiago,,Santiago,-33.4423426,-70.6592768,Entire home/apt,47000,1,0,,,17,365,0,
775479232771659740,Apartamento en santiago centro p18,473532897,Santiago,,Santiago,-33.4423426,-70.6592768,Entire home/apt,47000,1,0,,,17,365,0,
778981961559681816,Luxury apartment 33th floor,50024290,Andrés,,Las Condes,-33.39849,-70.57126,Entire home/apt,125166,2,0,,,5,365,0,
